Tanggal,Actual,Predicted
2015-04-12,27.200000000000003,28.592697411705288
2015-04-13,28.7,27.88693193968011
2015-04-14,27.4,28.32592841691047
2015-04-15,26.5,27.871215113526592
2015-04-16,25.6,27.397508651059574
2015-04-17,28.200000000000003,26.76629013170817
2015-04-18,27.7,27.64958283785467
2015-04-19,27.6,27.669232057395398
2015-04-20,27.4,27.709875205529205
2015-04-21,27.8,27.5296357200705
2015-04-22,28.299999999999997,27.813599475804445
2015-04-23,26.8,27.953779079437357
2015-04-24,26.4,27.361636889866528
2015-04-25,26.0,27.012531654371532
2015-04-26,26.8,26.752888744078145
2015-04-27,27.200000000000003,26.855990039588573
2015-04-28,27.5,27.225955177776697
2015-04-29,26.3,27.363162553622253
2015-04-30,27.8,26.859115959839333
2015-05-01,28.200000000000003,27.43870697938629
2015-05-02,26.999999999999996,27.843178540413405
2015-05-03,27.200000000000003,27.250992825647653
2015-05-04,26.5,27.22456685217539
2015-05-05,26.4,26.972521345079535
2015-05-06,27.899999999999995,26.846026631683852
2015-05-07,27.899999999999995,27.31507713778116
2015-05-08,28.299999999999997,27.467950094832133
2015-05-09,27.4,27.773645826909153
2015-05-10,28.1,27.46301998100084
2015-05-11,29.299999999999997,27.77632708385511
2015-05-12,28.45,28.402021185691762
2015-05-13,27.6,28.22608942977496
2015-05-14,28.299999999999997,27.67984434112641
2015-05-15,28.200000000000003,28.104472806812293
2015-05-16,26.8,28.00620714641993
2015-05-17,26.899999999999995,27.37783360044834
2015-05-18,27.7,27.27943788024361
2015-05-19,26.5,27.602200811518117
2015-05-20,27.1,27.17873821825716
2015-05-21,27.4,27.329944770961752
2015-05-22,27.5,27.45142870880667
2015-05-23,27.1,27.517760897145934
2015-05-24,27.300000000000004,27.30787083721455
2015-05-25,27.4,27.402712871526997
2015-05-26,28.5,27.4397149508443
2015-05-27,28.5,27.842914065070254
2015-05-28,28.4,27.950894259861823
2015-05-29,26.7,28.18570255830007
2015-05-30,28.200000000000003,27.39871226775503
2015-05-31,27.6,27.81176858396675
2015-06-01,25.7,27.760395374986498
2015-06-02,26.7,26.946071892963026
2015-06-03,29.0,26.92955448185919
2015-06-04,29.299999999999997,28.057598490467466
2015-06-05,28.1,28.468272399909644
2015-06-06,29.199999999999996,27.99743558553054
2015-06-07,28.9,28.326980154199507
2015-06-08,29.1,28.516362036924995
2015-06-09,26.999999999999996,28.57489382334197
2015-06-10,27.300000000000004,27.681496823919712
2015-06-11,27.1,27.689754220527366
2015-06-12,27.7,27.53943297814445
2015-06-13,27.5,27.680180278613523
2015-06-14,28.600000000000005,27.7162757468764
2015-06-15,28.200000000000003,28.16712345088652
2015-06-16,27.1,27.954721317110284
2015-06-17,27.899999999999995,27.6904501076604
2015-06-18,27.8,27.949834851443022
2015-06-19,26.7,27.817112289546
2015-06-20,27.200000000000003,27.312086404554325
2015-06-21,27.8,27.48084675799016
2015-06-22,26.0,27.605111656533833
2015-06-23,27.4,26.900762152163423
2015-06-24,27.16666666666666,27.272917282984757
2015-06-25,26.933333333333337,27.356985224971986
2015-06-26,26.7,27.236923254001585
2015-06-27,30.9,27.14220773956395
2015-06-28,27.1,28.861613399245616
2015-06-29,27.300000000000004,27.777063506660653
2015-06-30,26.5,27.506745720969857
2015-07-01,26.2,26.97236044103329
2015-07-02,25.1,26.978988317752755
2015-07-03,26.8,26.19030619594833
2015-07-04,24.9,26.702413990218517
2015-07-05,25.3,26.054395956004154
2015-07-06,25.7,26.22430737735812
2015-07-07,26.0,25.945639881313323
2015-07-08,25.2,26.374323552884068
2015-07-09,25.4,25.947042967775545
2015-07-10,25.1,25.784277867794888
2015-07-11,26.0,25.618498515202486
2015-07-12,25.4,26.26086705010001
2015-07-13,25.8,25.590636253413763
2015-07-14,26.5,25.910155749227094
2015-07-15,26.6,26.28310255388807
2015-07-16,30.1,26.3954964248654
2015-07-17,27.200000000000003,27.768778657541052
2015-07-18,27.300000000000004,27.37290262056205
2015-07-19,26.4,27.06426276050402
2015-07-20,26.5,26.713556723501437
2015-07-21,26.3,26.786593621515603
2015-07-22,25.0,26.552443966678688
2015-07-23,25.7,25.849583764869134
2015-07-24,26.5,25.934579082204184
2015-07-25,26.899999999999995,26.468914799424454
2015-07-26,27.1,26.57652268435655
2015-07-27,27.300000000000004,26.769653257272747
2015-07-28,27.8,27.006970914973717
2015-07-29,27.4,27.21229139249004
2015-07-30,26.0,27.197914050163448
2015-07-31,25.6,26.711005429957076
2015-08-01,27.1,26.191323943801255
2015-08-02,25.6,26.80406049056811
2015-08-03,27.300000000000004,26.306235391118268
2015-08-04,26.3,26.949818620958364
2015-08-05,24.7,26.536493370953387
2015-08-06,24.599999999999998,25.974115910156733
2015-08-07,24.5,25.639534069427764
2015-08-08,26.1,25.565437722268324
2015-08-09,25.8,26.0137981116261
