Tanggal,Actual,Predicted
2015-04-12,3.0,4.01103070667521
2015-04-13,3.0,3.4298154269738155
2015-04-14,4.0,3.432406610293724
2015-04-15,3.0,3.7590569755801218
2015-04-16,3.0,3.516031031796861
2015-04-17,3.0,3.376005709316337
2015-04-18,4.0,3.3061364906570714
2015-04-19,3.0,3.795279704902174
2015-04-20,3.0,3.4043567285147076
2015-04-21,4.0,3.3968110549680897
2015-04-22,3.0,3.7075099513523124
2015-04-23,3.0,3.4258710549984968
2015-04-24,3.0,3.3427407057958134
2015-04-25,2.0,3.2765404746412927
2015-04-26,4.0,2.8842756564495624
2015-04-27,3.0,3.56498986326981
2015-04-28,3.0,3.2999548892230774
2015-04-29,2.0,3.2838026736380894
2015-04-30,3.0,2.83243296211316
2015-05-01,3.5,3.1075680457626427
2015-05-02,4.0,3.368747691344813
2015-05-03,4.0,3.743016094691755
2015-05-04,4.0,3.721414584865787
2015-05-05,5.999999999999999,3.877312002601344
2015-05-06,3.0,4.582652364250306
2015-05-07,5.0,3.706138976987269
2015-05-08,5.999999999999999,4.30352592218305
2015-05-09,4.0,4.827325156507722
2015-05-10,4.0,4.155228038169563
2015-05-11,4.0,4.031375389475526
2015-05-12,4.0,4.0367518672203175
2015-05-13,4.0,3.920664711093485
2015-05-14,5.0,4.0107943474504495
2015-05-15,5.999999999999999,4.371764667533447
2015-05-16,4.0,4.9102774953911625
2015-05-17,3.0,4.296064729222855
2015-05-18,3.0,3.6178814314675476
2015-05-19,2.0,3.5416236903848706
2015-05-20,4.0,3.0553879896344234
2015-05-21,3.0,3.6929435271394677
2015-05-22,3.0,3.474706304231073
2015-05-23,4.0,3.2927377476772697
2015-05-24,3.0,3.7435702455972786
2015-05-25,4.0,3.471566986222197
2015-05-26,4.0,3.754327105193833
2015-05-27,3.0,3.766343725833125
2015-05-28,3.0,3.520224421596157
2015-05-29,3.0,3.372074309927981
2015-05-30,3.0,3.282381493340693
2015-05-31,4.0,3.3229257117357345
2015-06-01,3.0,3.83645048385055
2015-06-02,4.0,3.417281824096442
2015-06-03,4.0,3.6649220539123277
2015-06-04,4.0,4.007505025453116
2015-06-05,5.0,3.8716373931182186
2015-06-06,5.0,4.28765758565929
2015-06-07,5.0,4.544378848717199
2015-06-08,5.0,4.493989891138531
2015-06-09,3.0,4.552484550231325
2015-06-10,5.0,3.724785921431506
2015-06-11,4.0,4.328832832065297
2015-06-12,5.999999999999999,4.165128834134368
2015-06-13,5.0,4.856076792959443
2015-06-14,3.0,4.655443283813872
2015-06-15,5.999999999999999,3.825068123033864
2015-06-16,4.0,4.7105452152258565
2015-06-17,4.0,4.3037890644342065
2015-06-18,4.0,4.041791098742226
2015-06-19,5.0,4.07308001929796
2015-06-20,4.0,4.493274129430168
2015-06-21,5.0,4.059108171195186
2015-06-22,5.0,4.562590803528152
2015-06-23,5.0,4.5187344578996065
2015-06-24,5.0,4.6328422469305535
2015-06-25,5.0,4.59831949190208
2015-06-26,5.0,4.584503498580491
2015-06-27,4.0,4.679456202582004
2015-06-28,5.999999999999999,4.221890956200259
2015-06-29,4.0,4.92487205987844
2015-06-30,4.0,4.390316374777888
2015-07-01,4.0,4.168279227397514
2015-07-02,3.0,4.117140176933999
2015-07-03,4.0,3.774805803961793
2015-07-04,4.0,3.9167301977237976
2015-07-05,4.0,4.103510211550599
2015-07-06,3.0,4.161297127047949
2015-07-07,4.0,3.5579208442765635
2015-07-08,5.0,3.9562305288410275
2015-07-09,5.0,4.393087014071198
2015-07-10,5.0,4.648317727609524
2015-07-11,8.0,4.477141345279669
2015-07-12,4.0,5.866817295682842
2015-07-13,4.0,4.665019992864866
2015-07-14,4.0,4.132690992294956
2015-07-15,5.0,4.209012784937325
2015-07-16,4.0,4.563298022420339
2015-07-17,8.0,4.188675497699097
2015-07-18,5.999999999999999,5.79984256350148
2015-07-19,3.0,5.437952883979713
2015-07-20,3.0,4.110641204804959
2015-07-21,3.0,3.748251609026658
2015-07-22,3.0,3.7166070610903317
2015-07-23,3.0,3.616446819047767
2015-07-24,4.0,3.5212300140476014
2015-07-25,4.0,3.921091237081048
2015-07-26,4.0,4.036893668025148
2015-07-27,4.0,3.9372320530337346
2015-07-28,5.0,4.066768514689222
2015-07-29,5.0,4.434517409942139
2015-07-30,3.0,4.376913692909144
2015-07-31,4.0,3.7823143596035873
2015-08-01,5.0,3.989027910881174
2015-08-02,4.0,4.290377949793288
2015-08-03,5.0,4.13872482645608
2015-08-04,5.0,4.551034081714754
2015-08-05,4.0,4.467738837391071
2015-08-06,4.0,4.162525889220198
2015-08-07,4.0,4.2144985400260815
2015-08-08,4.0,4.126307412481523
2015-08-09,3.0,3.989544819600747
2015-08-10,3.0,3.8529698098034677
2015-08-11,4.0,3.5072034593697063
2015-08-12,4.0,3.8439318309746904
2015-08-13,5.0,3.9409083216299603
2015-08-14,4.0,4.512869191101783
2015-08-15,3.0,4.098087065915568
2015-08-16,3.0,3.6068491173320796
2015-08-17,4.0,3.4952398269697036
2015-08-18,3.0,3.861575926443434
2015-08-19,4.0,3.418680377382159
2015-08-20,5.0,3.7641900577535985
2015-08-21,3.0,4.360252853728144
2015-08-22,5.0,3.6211329965000933
2015-08-23,4.0,4.223469298019314
2015-08-24,4.0,4.064058260290132
2015-08-25,4.0,4.066518914717436
2015-08-26,4.0,3.9476199981684124
2015-08-27,4.0,3.989340474550203
2015-08-28,4.0,4.045895123115729
2015-08-29,5.0,3.998974483829726
2015-08-30,4.0,4.325620707543922
2015-08-31,4.0,4.198152663285071
2015-09-01,5.0,4.053327066330572
2015-09-02,5.0,4.36515179110787
2015-09-03,5.0,4.62338404030521
2015-09-04,4.0,4.533605163055745
2015-09-05,3.0,4.180225562138109
2015-09-06,4.0,3.7175523280781766
2015-09-07,5.999999999999999,3.9023381811221665
2015-09-08,4.0,4.780981853253688
2015-09-09,4.0,4.251659754420134
2015-09-10,5.0,4.127415630309736
2015-09-11,8.0,4.398131473621031
2015-09-12,4.0,5.868764678104381
2015-09-13,5.999999999999999,4.542880935105197
2015-09-14,3.0,5.020166392119064
2015-09-15,3.0,3.9229958363851916
2015-09-16,4.0,3.7441475612303785
2015-09-17,4.0,3.9178973545015836
2015-09-18,5.0,4.08115791257334
2015-09-19,5.0,4.5204937598546
2015-09-20,4.0,4.509720343633706
2015-09-21,4.0,4.229220041450491
2015-09-22,3.0,4.145377189499119
2015-09-23,4.0,3.684008362302241
2015-09-24,4.0,3.903910879123857
2015-09-25,4.0,4.0596814932467895
